user_id,day,chronotype,weekday,alarm_hour,alarm_minute,alarm_hour_with_snooze,alarm_minute_with_snooze,sleep_duration_hours,screen_time_before_bed_min,smart_sleep_meter,stress_level,sleep_quality,exercise_done,nap_duration_min,snooze_count,next_day_smart_sleep,snooze_time_min,optimal_alarm_hour,optimal_alarm_minute,mood
44,28,standard,6,8,13,8,13,6.2,24,5.2,4.7,7.5,1,57,0,7.2,0,8,13,happy
44,29,standard,0,7,50,8,20,7.6,31,7.2,4.0,8.3,1,17,3,4.9,30,7,50,happy
45,1,early,0,6,33,6,33,8.8,77,5.7,6.1,8.7,1,3,0,5.1,0,6,33,neutral
45,2,early,1,6,24,6,24,7.6,80,5.1,6.0,6.5,0,8,0,2.7,0,6,24,neutral
45,3,early,2,6,51,7,1,7.9,83,2.7,6.4,4.2,0,3,1,4.8,10,5,51,neutral
45,4,early,3,6,6,6,16,7.8,79,4.8,6.4,7.3,0,19,1,4.1,10,6,6,neutral
45,5,early,4,6,17,6,17,5.6,74,4.1,7.1,7.2,0,10,0,4.4,0,6,17,neutral
45,6,early,5,7,31,8,1,7.5,73,4.4,7.4,6.4,1,23,3,3.6,30,7,31,neutral
45,7,early,6,7,53,7,53,7.1,75,3.6,7.5,7.1,0,47,0,2.9,0,7,53,sad
45,8,early,0,6,2,6,12,7.3,65,2.9,7.3,6.2,1,12,1,5.0,10,7,2,sad
45,9,early,1,6,40,6,40,7.9,63,5.0,7.9,7.9,0,55,0,4.0,0,6,40,happy
45,10,early,2,6,52,6,52,6.9,64,4.0,7.3,8.0,1,39,0,4.7,0,6,52,sad
45,11,early,3,6,20,6,40,5.7,69,4.7,7.3,8.4,1,49,2,2.5,20,6,20,neutral
45,12,early,4,6,10,6,40,7.3,68,2.5,7.8,6.3,1,38,3,3.0,30,7,10,neutral
45,13,early,5,7,2,7,2,9.2,73,3.0,8.2,5.0,0,22,0,1.4,0,6,2,sad
45,14,early,6,7,59,8,9,8.2,74,1.4,7.9,3.8,1,23,1,2.3,10,8,59,sad
45,15,early,0,6,15,6,15,4.5,77,2.3,7.4,3.9,0,47,0,4.5,0,7,15,sad
45,16,early,1,6,16,6,36,7.1,67,4.5,7.4,5.1,1,5,2,4.3,20,6,16,neutral
45,17,early,2,6,54,6,54,8.4,57,4.3,8.0,9.0,1,26,0,0.9,0,6,54,neutral
45,18,early,3,6,40,6,50,8.6,51,0.9,8.5,5.6,0,44,1,2.0,10,7,40,neutral
45,19,early,4,6,29,6,29,7.5,60,2.0,9.3,5.5,1,2,0,4.6,0,7,29,neutral
45,20,early,5,7,51,7,51,5.7,70,4.6,9.2,5.5,0,12,0,2.1,0,7,51,happy
45,21,early,6,7,14,7,14,7.0,60,2.1,9.9,6.7,1,18,0,3.4,0,8,14,sad
45,22,early,0,6,54,6,54,8.7,69,3.4,9.5,7.2,1,35,0,2.2,0,7,54,sad
45,23,early,1,6,53,7,3,4.0,78,2.2,9.5,5.4,0,21,1,3.9,10,5,53,sad
45,24,early,2,6,1,6,1,6.0,79,3.9,9.8,5.0,0,36,0,4.6,0,6,1,sad
45,25,early,3,6,2,6,2,5.5,73,4.6,10.0,7.1,1,35,0,2.1,0,6,2,sad
45,26,early,4,6,47,6,57,7.9,76,2.1,9.8,6.7,1,32,1,6.0,10,7,47,neutral
45,27,early,5,7,12,7,22,7.1,71,6.0,9.6,7.4,0,58,1,5.8,10,7,12,neutral
45,28,early,6,7,6,7,6,6.3,64,5.8,9.4,6.5,1,21,0,1.9,0,7,6,sad
45,29,early,0,6,16,6,36,7.8,74,1.9,10.0,6.0,0,42,2,3.1,20,7,16,sad
46,1,early,0,5,10,5,20,7.5,29,3.7,8.2,6.7,0,57,1,4.6,10,6,10,neutral
46,2,early,1,5,38,5,48,9.1,25,4.6,8.0,8.4,1,7,1,4.6,10,5,38,neutral
46,3,early,2,5,31,5,41,10.0,15,4.6,8.0,7.4,1,4,1,4.0,10,5,31,neutral
46,4,early,3,5,44,6,4,8.8,24,4.0,8.1,6.5,1,35,2,5.9,20,6,44,neutral
46,5,early,4,5,13,5,13,7.8,29,5.9,7.9,8.2,1,55,0,5.4,0,5,13,sad
46,6,early,5,6,38,6,48,9.6,27,5.4,7.5,4.6,0,48,1,5.2,10,6,38,neutral
46,7,early,6,6,17,6,17,6.9,32,5.2,7.5,8.8,0,59,0,3.5,0,6,17,neutral
46,8,early,0,5,39,5,49,8.8,23,3.5,8.2,5.1,0,27,1,5.2,10,4,39,sad
46,9,early,1,5,54,6,4,6.8,26,5.2,7.0,7.9,1,47,1,3.9,10,5,54,neutral
46,10,early,2,5,3,5,3,9.5,24,3.9,7.4,4.9,0,21,0,4.0,0,4,3,sad
46,11,early,3,5,23,5,53,7.2,32,4.0,7.5,5.6,0,43,3,2.8,30,6,23,happy
46,12,early,4,5,53,6,3,7.6,25,2.8,7.9,6.8,1,19,1,4.7,10,6,53,sad
46,13,early,5,6,26,6,26,6.4,23,4.7,7.6,7.6,1,14,0,0.2,0,6,26,sad
46,14,early,6,6,33,6,53,6.0,13,0.2,7.5,5.1,1,12,2,3.9,20,5,33,sad
46,15,early,0,5,19,5,39,8.1,17,3.9,6.7,6.1,1,15,2,4.2,20,6,19,sad
46,16,early,1,5,40,5,40,5.7,8,4.2,7.2,4.9,1,35,0,3.7,0,5,40,neutral
46,17,early,2,5,33,5,43,6.6,12,3.7,7.2,6.8,0,41,1,2.9,10,6,33,sad
46,18,early,3,5,28,5,28,4.3,20,2.9,6.5,6.0,1,59,0,4.9,0,4,28,sad
46,19,early,4,5,10,5,10,7.4,27,4.9,6.9,6.5,1,2,0,4.4,0,5,10,neutral
46,20,early,5,6,46,7,6,6.4,33,4.4,6.6,6.2,1,59,2,2.1,20,6,46,happy
46,21,early,6,6,20,6,20,8.3,38,2.1,5.9,4.4,1,45,0,6.3,0,5,20,neutral
46,22,early,0,5,48,5,58,9.1,34,6.3,6.1,8.1,1,23,1,4.9,10,5,48,happy
46,23,early,1,5,0,5,0,8.4,42,4.9,5.9,5.8,1,58,0,2.7,0,5,0,sad
46,24,early,2,5,32,5,32,5.4,38,2.7,5.7,4.6,1,58,0,4.3,0,4,32,sad
46,25,early,3,5,33,5,33,9.0,28,4.3,5.6,7.9,0,44,0,3.5,0,5,33,neutral
46,26,early,4,5,6,5,16,8.5,37,3.5,5.8,4.5,0,31,1,5.1,10,6,6,neutral
46,27,early,5,6,48,6,48,7.2,38,5.1,6.0,4.5,0,57,0,4.9,0,6,48,neutral
46,28,early,6,6,40,6,50,8.6,39,4.9,5.4,7.5,0,52,1,4.8,10,6,40,neutral
46,29,early,0,5,31,5,51,7.6,29,4.8,6.6,8.3,1,40,2,4.5,20,5,31,happy
47,1,standard,0,7,11,7,11,5.3,90,5.3,8.7,8.8,1,9,0,3.9,0,7,11,neutral
47,2,standard,1,7,47,8,7,8.3,90,3.9,8.4,8.0,0,50,2,5.1,20,7,47,sad
47,3,standard,2,7,40,7,50,9.3,90,5.1,8.4,8.0,1,37,1,3.9,10,7,40,happy
47,4,standard,3,7,40,8,0,6.7,90,3.9,8.4,6.3,0,46,2,4.6,20,7,40,neutral
47,5,standard,4,7,22,7,22,8.7,90,4.6,8.4,9.2,0,52,0,3.2,0,7,22,neutral
47,6,standard,5,8,47,8,47,6.5,90,3.2,8.6,7.2,1,5,0,3.9,0,7,47,sad
47,7,standard,6,8,16,8,16,8.3,90,3.9,8.9,7.6,0,45,0,5.8,0,8,16,sad
47,8,standard,0,7,17,7,27,7.0,90,5.8,9.1,5.8,1,47,1,2.4,10,7,17,neutral
47,9,standard,1,7,19,7,19,7.2,90,2.4,9.3,5.4,1,39,0,4.7,0,8,19,sad
47,10,standard,2,7,40,8,0,9.3,90,4.7,8.4,7.3,1,30,2,3.8,20,7,40,neutral
47,11,standard,3,7,53,8,3,8.8,90,3.8,8.8,7.4,0,18,1,5.2,10,7,53,neutral
47,12,standard,4,7,29,7,29,9.7,86,5.2,9.4,8.0,1,59,0,3.7,0,7,29,neutral
47,13,standard,5,8,52,9,2,6.7,90,3.7,9.6,7.0,1,21,1,2.5,10,7,52,neutral
47,14,standard,6,8,11,8,31,6.9,84,2.5,9.7,5.4,0,25,2,2.9,20,7,11,sad
47,15,standard,0,7,42,7,42,6.8,87,2.9,10.0,6.2,0,52,0,2.9,0,8,42,neutral
47,16,standard,1,7,26,7,26,7.4,90,2.9,10.0,5.4,1,6,0,1.3,0,6,26,sad
47,17,standard,2,7,2,7,32,8.5,90,1.3,10.0,7.2,1,25,3,2.1,30,8,2,sad
47,18,standard,3,7,36,8,6,8.7,90,2.1,10.0,5.2,0,11,3,3.3,30,8,36,sad
47,19,standard,4,7,37,7,37,8.1,90,3.3,10.0,5.1,0,27,0,4.6,0,8,37,sad
47,20,standard,5,8,35,8,45,10.0,87,4.6,9.6,7.5,1,27,1,3.3,10,8,35,sad
47,21,standard,6,8,28,8,58,7.6,90,3.3,9.4,8.0,1,28,3,3.8,30,9,28,neutral
47,22,standard,0,7,48,8,8,7.0,90,3.8,9.1,4.8,1,21,2,3.8,20,7,48,sad
47,23,standard,1,7,23,7,23,7.5,90,3.8,9.3,4.5,0,11,0,4.2,0,7,23,sad
47,24,standard,2,7,22,7,22,7.8,90,4.2,8.3,6.0,1,35,0,4.4,0,7,22,neutral
47,25,standard,3,7,2,7,2,9.9,85,4.4,8.5,5.9,1,59,0,3.8,0,7,2,neutral
47,26,standard,4,7,34,7,54,6.8,80,3.8,8.9,8.2,0,43,2,3.7,20,7,34,sad
47,27,standard,5,8,46,9,6,7.6,78,3.7,9.4,6.1,1,16,2,3.8,20,9,46,neutral
47,28,standard,6,8,3,8,3,9.2,73,3.8,9.2,7.3,1,20,0,4.5,0,8,3,neutral
47,29,standard,0,7,45,8,5,7.4,74,4.5,9.5,9.3,1,42,2,1.9,20,7,45,neutral
48,1,late,0,9,4,9,14,5.2,90,6.0,1.3,6.5,0,40,1,5.3,10,9,4,happy
48,2,late,1,9,26,9,26,8.0,85,5.3,1.5,8.2,1,30,0,6.4,0,8,26,neutral
48,3,late,2,9,17,9,17,7.2,86,6.4,1.1,4.2,0,38,0,6.1,0,9,17,neutral
48,4,late,3,9,16,9,16,7.1,90,6.1,0.9,6.8,1,11,0,7.1,0,9,16,neutral
48,5,late,4,9,17,9,17,5.8,90,7.1,0.0,6.1,1,22,0,6.7,0,9,17,happy
48,6,late,5,10,25,10,25,5.2,87,6.7,0.5,6.9,0,26,0,4.8,0,10,25,neutral
48,7,late,6,10,39,10,39,6.5,90,4.8,0.4,5.2,1,38,0,5.1,0,11,39,neutral
48,8,late,0,9,23,9,23,5.5,90,5.1,0.6,5.3,0,15,0,4.9,0,10,23,neutral
48,9,late,1,9,23,9,23,5.6,82,4.9,1.2,5.2,1,9,0,4.7,0,10,23,neutral
48,10,late,2,9,52,9,52,6.4,73,4.7,1.1,4.6,1,34,0,6.4,0,10,52,neutral
48,11,late,3,9,23,9,33,7.3,76,6.4,0.2,6.2,1,2,1,5.7,10,9,23,neutral
48,12,late,4,9,41,9,51,6.4,82,5.7,1.0,7.1,1,9,1,5.0,10,9,41,sad
48,13,late,5,10,51,10,51,6.4,85,5.0,0.4,7.2,0,14,0,7.4,0,9,51,sad
48,14,late,6,10,27,10,27,5.7,76,7.4,0.3,8.0,1,48,0,7.1,0,10,27,neutral
48,15,late,0,9,6,9,6,6.3,78,7.1,0.0,7.9,1,40,0,2.3,0,9,6,happy
48,16,late,1,9,54,10,14,6.0,87,2.3,0.0,4.0,1,51,2,5.7,20,8,54,sad
48,17,late,2,9,32,9,52,6.5,85,5.7,0.8,7.9,0,54,2,6.2,20,9,32,neutral
48,18,late,3,9,24,9,34,5.7,89,6.2,1.4,7.4,1,19,1,5.5,10,9,24,happy
48,19,late,4,9,29,9,29,6.2,79,5.5,1.6,7.9,0,56,0,4.9,0,8,29,neutral
48,20,late,5,10,16,10,16,7.4,80,4.9,1.8,4.1,0,5,0,5.7,0,9,16,neutral
48,21,late,6,10,51,10,51,6.0,77,5.7,2.2,6.7,1,25,0,4.2,0,10,51,neutral
48,22,late,0,9,57,10,7,4.5,86,4.2,2.0,7.2,0,53,1,6.5,10,8,57,neutral
48,23,late,1,9,59,9,59,7.2,87,6.5,1.5,8.8,1,4,0,6.1,0,9,59,neutral
48,24,late,2,9,9,9,9,7.0,87,6.1,1.7,5.8,1,57,0,6.6,0,9,9,sad
48,25,late,3,9,47,9,47,7.7,86,6.6,2.0,6.9,0,58,0,5.5,0,9,47,neutral
48,26,late,4,9,27,9,27,6.1,83,5.5,1.2,3.6,1,20,0,5.5,0,8,27,sad
48,27,late,5,10,47,10,57,6.3,90,5.5,1.4,7.1,0,51,1,5.4,10,11,47,neutral
48,28,late,6,10,22,10,32,5.3,90,5.4,2.5,8.9,1,10,1,4.9,10,9,22,happy
48,29,late,0,9,20,9,20,5.7,90,4.9,3.0,5.7,1,25,0,4.1,0,8,20,happy
49,1,early,0,6,31,6,41,7.5,34,2.5,5.5,4.5,1,4,1,2.7,10,7,31,sad
49,2,early,1,6,31,6,51,7.9,40,2.7,5.6,4.3,0,7,2,5.1,20,7,31,sad
49,3,early,2,6,58,7,18,7.2,42,5.1,6.1,7.7,1,1,2,2.6,20,6,58,happy
49,4,early,3,6,15,6,15,6.4,46,2.6,5.8,6.5,1,35,0,3.2,0,7,15,sad
49,5,early,4,6,43,6,43,8.9,47,3.2,5.7,6.3,1,47,0,6.6,0,7,43,sad
49,6,early,5,7,30,7,30,7.0,38,6.6,6.0,8.1,0,23,0,2.4,0,7,30,neutral
49,7,early,6,7,27,7,47,8.1,47,2.4,6.0,6.2,1,49,2,3.2,20,6,27,sad
49,8,early,0,6,26,6,36,8.9,57,3.2,6.7,6.6,0,55,1,5.4,10,7,26,sad
49,9,early,1,6,13,6,33,6.7,60,5.4,6.6,5.2,1,4,2,1.8,20,6,13,neutral
49,10,early,2,6,21,6,21,7.1,56,1.8,6.6,4.0,1,9,0,4.4,0,7,21,neutral
49,11,early,3,6,50,6,50,7.8,46,4.4,6.1,8.7,0,47,0,5.0,0,6,50,happy
49,12,early,4,6,58,7,18,8.1,44,5.0,6.7,7.4,1,26,2,3.7,20,6,58,neutral
49,13,early,5,7,50,7,50,8.1,44,3.7,7.5,6.2,0,48,0,5.1,0,8,50,sad
49,14,early,6,7,53,7,53,7.7,42,5.1,7.4,4.4,0,23,0,3.9,0,7,53,neutral
49,15,early,0,6,34,6,44,7.3,37,3.9,7.9,4.5,1,29,1,5.7,10,6,34,sad
49,16,early,1,6,48,6,48,8.0,41,5.7,7.7,7.3,1,21,0,4.0,0,6,48,happy
49,17,early,2,6,6,6,6,8.0,37,4.0,7.2,6.9,1,6,0,3.7,0,6,6,happy
49,18,early,3,6,8,6,28,8.3,43,3.7,7.4,7.6,0,47,2,3.4,20,5,8,neutral
49,19,early,4,6,53,6,53,7.8,51,3.4,6.9,6.7,1,40,0,2.9,0,7,53,neutral
49,20,early,5,7,46,8,6,7.0,60,2.9,6.9,7.1,0,37,2,3.0,20,8,46,sad
49,21,early,6,7,51,7,51,7.1,54,3.0,6.4,6.9,1,14,0,6.0,0,6,51,sad
49,22,early,0,6,21,6,21,6.3,63,6.0,7.1,8.9,1,56,0,3.2,0,6,21,happy
49,23,early,1,6,9,6,19,9.8,71,3.2,6.6,5.1,1,5,1,5.5,10,7,9,sad
49,24,early,2,6,53,7,3,9.5,62,5.5,7.3,7.7,0,1,1,2.7,10,6,53,sad
49,25,early,3,6,27,6,27,8.4,60,2.7,6.8,4.1,1,36,0,4.0,0,5,27,neutral
49,26,early,4,6,36,6,56,9.4,63,4.0,7.7,9.1,0,44,2,3.4,20,6,36,neutral
49,27,early,5,7,30,7,40,7.6,68,3.4,8.3,7.5,1,1,1,4.0,10,6,30,neutral
49,28,early,6,7,10,7,10,7.6,67,4.0,8.1,6.3,1,27,0,3.5,0,7,10,happy
49,29,early,0,6,14,6,24,7.5,68,3.5,8.5,6.5,1,48,1,3.9,10,7,14,sad
50,1,early,0,6,18,6,18,6.6,34,5.0,3.7,5.8,0,39,0,4.9,0,5,18,happy
50,2,early,1,6,37,6,47,7.5,38,4.9,3.9,4.4,1,8,1,6.1,10,7,37,neutral
50,3,early,2,6,57,7,7,7.2,43,6.1,4.1,7.1,1,24,1,4.4,10,6,57,sad
50,4,early,3,6,37,6,47,7.9,52,4.4,4.9,6.3,1,4,1,3.5,10,7,37,sad
50,5,early,4,6,14,6,34,7.0,60,3.5,5.4,6.6,1,19,2,6.0,20,7,14,sad
50,6,early,5,7,44,7,54,7.4,58,6.0,5.5,8.4,0,56,1,5.0,10,7,44,sad
50,7,early,6,7,0,7,20,8.7,57,5.0,5.5,6.5,0,54,2,2.9,20,6,0,happy
50,8,early,0,6,7,6,7,8.5,57,2.9,5.7,4.8,1,19,0,5.3,0,5,7,sad
50,9,early,1,6,19,6,29,7.6,54,5.3,4.9,6.8,0,1,1,5.5,10,6,19,neutral
50,10,early,2,6,43,6,43,8.3,61,5.5,4.4,6.1,1,43,0,6.4,0,6,43,neutral
50,11,early,3,6,52,7,12,8.7,63,6.4,4.5,9.8,1,26,2,4.9,20,6,52,neutral
50,12,early,4,6,6,6,26,7.0,56,4.9,3.2,5.1,1,3,2,4.2,20,5,6,neutral
50,13,early,5,7,26,7,36,8.7,57,4.2,3.1,7.2,1,55,1,5.4,10,6,26,neutral
50,14,early,6,7,47,8,7,7.5,51,5.4,1.6,6.5,1,8,2,4.3,20,7,47,sad
50,15,early,0,6,45,7,15,8.6,51,4.3,1.4,7.7,1,10,3,5.9,30,5,45,sad
50,16,early,1,6,48,6,58,9.0,50,5.9,2.0,8.1,1,39,1,5.5,10,6,48,neutral
50,17,early,2,6,49,6,49,8.0,52,5.5,1.6,6.2,1,0,0,4.3,0,6,49,neutral
50,18,early,3,6,6,6,6,7.2,48,4.3,0.9,4.7,0,0,0,3.6,0,7,6,sad
50,19,early,4,6,39,6,49,6.4,47,3.6,1.1,3.7,1,19,1,4.9,10,7,39,sad
50,20,early,5,7,34,8,4,7.5,56,4.9,1.4,7.1,1,43,3,4.9,30,8,34,sad
50,21,early,6,7,38,7,38,7.3,62,4.9,0.5,6.9,0,32,0,6.5,0,6,38,happy
50,22,early,0,6,24,6,34,6.5,57,6.5,0.2,9.4,0,21,1,6.8,10,6,24,happy
50,23,early,1,6,35,6,35,6.7,62,6.8,0.1,6.4,0,59,0,6.0,0,6,35,neutral
50,24,early,2,6,23,6,23,8.6,60,6.0,0.0,6.2,1,20,0,4.1,0,6,23,neutral
50,25,early,3,6,32,6,32,9.3,51,4.1,0.0,5.7,1,5,0,6.5,0,5,32,neutral
50,26,early,4,6,37,6,57,10.0,57,6.5,0.0,5.4,1,47,2,4.4,20,6,37,neutral
50,27,early,5,7,14,7,24,9.9,65,4.4,0.0,7.2,1,8,1,5.7,10,6,14,happy
50,28,early,6,7,48,7,58,8.3,59,5.7,0.9,8.3,0,22,1,6.0,10,7,48,neutral
50,29,early,0,6,33,6,33,9.5,67,6.0,0.7,5.4,0,49,0,3.8,0,6,33,neutral
